ID,answer
CR_E_S_20230305,0
CR_E_S_20230312,0
CR_E_S_20230319,0
CR_E_S_20230326,0
RD_A_J_20230304,473.8249902
RD_A_J_20230305,0
RD_A_J_20230306,893.1655429
RD_A_J_20230307,803.9690707
RD_A_J_20230308,773.4791508
RD_A_J_20230309,692.9998945
RD_A_J_20230310,700.9139018
RD_A_J_20230311,457.7046182
RD_A_J_20230312,0
RD_A_J_20230313,886.2363771
RD_A_J_20230314,731.1829633
RD_A_J_20230315,684.0011161
RD_A_J_20230316,651.3931103
RD_A_J_20230317,710.6562501
RD_A_J_20230318,404.4801461
RD_A_J_20230319,0
RD_A_J_20230320,831.8152809
RD_A_J_20230321,728.6175134
RD_A_J_20230322,672.4814531
RD_A_J_20230323,624.4676006
RD_A_J_20230324,623.0498376
RD_A_J_20230325,354.298735
RD_A_J_20230326,0
RD_A_J_20230327,973.80899
RD_A_J_20230328,671.873753
RD_A_J_20230329,670.2630244
RD_A_J_20230330,626.2403084
RD_A_J_20230331,651.907242
RD_A_S_20230304,468.5612025
RD_A_S_20230305,56.77282986
RD_A_S_20230306,486.490037
RD_A_S_20230307,522.1026899
RD_A_S_20230308,491.6118272
RD_A_S_20230309,502.9507688
RD_A_S_20230310,511.3843152
RD_A_S_20230311,457.6889403
RD_A_S_20230312,52.55648933
RD_A_S_20230313,478.3410426
RD_A_S_20230314,523.2538847
RD_A_S_20230315,522.5798601
RD_A_S_20230316,543.2488165
RD_A_S_20230317,518.8450785
RD_A_S_20230318,453.559658
RD_A_S_20230319,53.11131177
RD_A_S_20230320,541.617163
RD_A_S_20230321,535.6371594
RD_A_S_20230322,491.354821
RD_A_S_20230323,453.6941566
RD_A_S_20230324,443.5227773
RD_A_S_20230325,413.7343106
RD_A_S_20230326,41.9474641
RD_A_S_20230327,502.9975515
RD_A_S_20230328,471.6797075
RD_A_S_20230329,467.4648881
RD_A_S_20230330,449.2913645
RD_A_S_20230331,452.0922789
RD_C_S_20230304,43.25807862
RD_C_S_20230305,12.27372393
RD_C_S_20230306,95.4884104
RD_C_S_20230307,167.6694215
RD_C_S_20230308,98.00436041
RD_C_S_20230309,116.5865948
RD_C_S_20230310,56.94371894
RD_C_S_20230311,66.73397893
RD_C_S_20230313,67.45711829
RD_C_S_20230314,68.89378596
RD_C_S_20230315,32.66870761
RD_C_S_20230316,62.56325169
RD_C_S_20230317,53.55115377
RD_C_S_20230318,38.47300431
RD_C_S_20230320,52.52604009
RD_C_S_20230321,32.76965433
RD_C_S_20230322,44.55190528
RD_C_S_20230323,38.73064118
RD_C_S_20230324,33.87871227
RD_C_S_20230325,32.42899622
RD_C_S_20230326,0
RD_C_S_20230327,45.14236627
RD_C_S_20230328,34.97814963
RD_C_S_20230329,36.68143907
RD_C_S_20230330,43.20181256
RD_C_S_20230331,46.78614821
RD_D_J_20230304,410.4763721
RD_D_J_20230305,46.34542524
RD_D_J_20230306,322.6260647
RD_D_J_20230307,342.8105598
RD_D_J_20230308,334.1577977
RD_D_J_20230309,430.1495869
RD_D_J_20230310,439.1670629
RD_D_J_20230311,394.885139
RD_D_J_20230312,31.98689251
RD_D_J_20230313,317.3223349
RD_D_J_20230314,327.1748549
RD_D_J_20230315,309.547289
RD_D_J_20230316,422.8340932
RD_D_J_20230317,428.5629071
RD_D_J_20230318,384.033135
RD_D_J_20230319,20.50128473
RD_D_J_20230320,333.301069
RD_D_J_20230321,330.0006305
RD_D_J_20230322,323.3399168
RD_D_J_20230323,408.9993272
RD_D_J_20230324,402.8104867
RD_D_J_20230325,334.6685006
RD_D_J_20230326,19.63313684
RD_D_J_20230327,336.4780305
RD_D_J_20230328,327.2962619
RD_D_J_20230329,297.7113148
RD_D_J_20230330,389.5653682
RD_D_J_20230331,387.5700449
RD_D_S_20230304,455.611978
RD_D_S_20230305,60.93459315
RD_D_S_20230306,503.6594044
RD_D_S_20230307,522.8595969
RD_D_S_20230308,482.4585316
RD_D_S_20230309,493.5387922
RD_D_S_20230310,506.5790445
RD_D_S_20230311,453.7257419
RD_D_S_20230312,58.43208655
RD_D_S_20230313,482.4355863
RD_D_S_20230314,515.1403927
RD_D_S_20230315,524.0791085
RD_D_S_20230316,555.9855935
RD_D_S_20230317,525.023044
RD_D_S_20230318,475.2190705
RD_D_S_20230319,61.72417904
RD_D_S_20230320,521.9903462
RD_D_S_20230321,520.74579
RD_D_S_20230322,477.2283182
RD_D_S_20230323,471.0304506
RD_D_S_20230324,456.7246409
RD_D_S_20230325,432.8873251
RD_D_S_20230326,64.17445988
RD_D_S_20230327,508.0821087
RD_D_S_20230328,483.7479086
RD_D_S_20230329,473.4206358
RD_D_S_20230330,482.6836871
RD_D_S_20230331,476.193654
RD_E_J_20230304,406.651418
RD_E_J_20230305,38.96980965
RD_E_J_20230306,564.8497538
RD_E_J_20230307,491.5013736
RD_E_J_20230308,463.1881239
RD_E_J_20230309,447.890874
RD_E_J_20230310,451.7001442
RD_E_J_20230311,435.0287846
RD_E_J_20230312,26.74783226
RD_E_J_20230313,512.2200794
RD_E_J_20230314,465.0960098
RD_E_J_20230315,452.6932578
RD_E_J_20230316,456.8325312
RD_E_J_20230317,475.2632718
RD_E_J_20230318,448.5580938
RD_E_J_20230319,29.26847866
RD_E_J_20230320,504.589005
RD_E_J_20230321,469.8435468
RD_E_J_20230322,458.2676379
RD_E_J_20230323,436.0539856
RD_E_J_20230324,432.0075753
RD_E_J_20230325,436.5145368
RD_E_J_20230326,26.61776091
RD_E_J_20230327,516.2299079
RD_E_J_20230328,476.6250994
RD_E_J_20230329,480.0780318
RD_E_J_20230330,484.3871945
RD_E_J_20230331,471.5827924
RD_E_S_20230304,33.48322417
RD_E_S_20230305,0
RD_E_S_20230306,328.1918257
RD_E_S_20230307,468.6619957
RD_E_S_20230308,285.1430796
RD_E_S_20230309,266.2857222
RD_E_S_20230310,214.8643071
RD_E_S_20230311,38.93941096
RD_E_S_20230312,0
RD_E_S_20230313,305.8341938
RD_E_S_20230314,330.364506
RD_E_S_20230315,290.5248439
RD_E_S_20230316,370.4749823
RD_E_S_20230317,184.2033875
RD_E_S_20230318,60.27897303
RD_E_S_20230319,0
RD_E_S_20230320,443.4743759
RD_E_S_20230321,428.4507104
RD_E_S_20230322,281.8746727
RD_E_S_20230323,220.9916074
RD_E_S_20230324,135.1467721
RD_E_S_20230325,50.59826463
RD_E_S_20230326,0
RD_E_S_20230327,418.8632729
RD_E_S_20230328,407.1608644
RD_E_S_20230329,319.6660607
RD_E_S_20230330,280.4536151
RD_E_S_20230331,186.0368708
RD_F_J_20230304,455.9439254
RD_F_J_20230306,494.8112506
RD_F_J_20230307,517.5286438
RD_F_J_20230308,503.2484127
RD_F_J_20230309,479.1247953
RD_F_J_20230310,492.220127
RD_F_J_20230311,440.300175
RD_F_J_20230313,522.9591899
RD_F_J_20230314,515.7406514
RD_F_J_20230315,505.2076305
RD_F_J_20230316,515.0065953
RD_F_J_20230317,512.0056462
RD_F_J_20230318,421.5555588
RD_F_J_20230320,527.6742905
RD_F_J_20230321,515.1798356
RD_F_J_20230322,510.3858826
RD_F_J_20230323,491.5069325
RD_F_J_20230324,485.5379251
RD_F_J_20230325,408.8548928
RD_F_J_20230327,533.0076824
RD_F_J_20230328,529.5091982
RD_F_J_20230329,530.4521462
RD_F_J_20230330,488.9243123
RD_F_J_20230331,492.0584918
TG_D_J_20230305,0
TG_D_J_20230312,0
TG_D_J_20230319,0
TG_D_J_20230326,0
TG_E_J_20230312,0
TG_E_J_20230319,0
