ID,answer
RD_E_J_20230326,0
CR_B_J_20230326,0
BC_B_J_20230326,0
RD_D_S_20230326,0
TG_B_J_20230326,6.3849344
CR_C_J_20230326,0
CR_A_J_20230326,0
TG_B_S_20230326,0
TG_C_J_20230327,5267.596
BC_D_J_20230327,2341.8816
BC_C_S_20230327,568.97876
TG_C_S_20230327,4652.882
BC_C_J_20230327,1197.2518
CB_A_S_20230327,60.293636
RD_D_S_20230327,272.34775
TG_B_S_20230327,4098.053
RD_E_J_20230327,169.76808
CR_B_J_20230327,217.40822
BC_E_J_20230327,2054.3652
CR_C_J_20230327,621.3104
RD_D_J_20230327,73.79842
CR_D_J_20230327,989.8305
RD_C_S_20230327,44.683853
CR_D_S_20230327,67.49162
CB_F_J_20230327,275.01788
RD_A_S_20230327,115.1361
TG_A_J_20230327,5930.336
CR_E_J_20230327,777.7526
RD_A_J_20230327,313.46198
CR_E_S_20230327,92.146454
CB_E_J_20230327,53.0939
CB_A_J_20230327,279.3858
CB_D_J_20230327,295.92767
RD_F_J_20230327,189.18848
CR_A_J_20230327,570.5342
RD_E_S_20230327,105.98826
TG_A_S_20230327,5432.8374
BC_B_J_20230327,1549.9441
TG_D_S_20230327,3615.162
TG_E_S_20230327,3690.3174
BC_B_S_20230327,245.46591
BC_A_J_20230327,2302.8752
TG_B_J_20230327,4330.8867
TG_D_J_20230327,3292.8066
BC_A_S_20230327,2470.831
BC_E_S_20230327,1979.6852
TG_E_J_20230327,2620.7385
CB_F_J_20230328,201.42796
TG_A_J_20230328,5332.759
RD_A_S_20230328,57.472702
BC_B_J_20230328,1625.4429
TG_B_J_20230328,5082.7266
CR_E_J_20230328,669.32153
RD_E_S_20230328,43.149586
TG_B_S_20230328,4659.499
CR_E_S_20230328,33.50407
CB_E_J_20230328,37.838814
TG_C_S_20230328,4985.8423
CB_D_J_20230328,73.25664
CB_A_J_20230328,120.74492
BC_B_S_20230328,326.9699
BC_D_J_20230328,2370.4219
RD_F_J_20230328,136.21698
CB_A_S_20230328,103.06302
RD_A_J_20230328,0
TG_D_J_20230328,2829.9636
CR_D_S_20230328,0
BC_C_J_20230328,1326.0262
TG_E_S_20230328,4280.353
CR_A_J_20230328,469.8955
BC_E_S_20230328,1990.4067
TG_A_S_20230328,5722.202
TG_C_J_20230328,5605.2925
RD_E_J_20230328,31.99441
BC_A_J_20230328,2383.2292
TG_D_S_20230328,3790.999
CR_B_J_20230328,0
BC_E_J_20230328,2100.395
RD_D_S_20230328,198.42621
TG_E_J_20230328,1469.6564
CR_C_J_20230328,297.94577
RD_D_J_20230328,50.600716
BC_A_S_20230328,2774.3079
BC_C_S_20230328,454.22675
CR_D_J_20230328,781.6122
RD_C_S_20230328,0
TG_B_J_20230329,5420.5127
TG_A_S_20230329,5433.143
BC_E_S_20230329,2059.4731
RD_F_J_20230329,176.87184
TG_A_J_20230329,4597.6094
BC_E_J_20230329,2209.4438
CB_F_J_20230329,193.06776
BC_A_J_20230329,2344.5615
TG_D_J_20230329,2349.0286
RD_E_J_20230329,71.30801
TG_D_S_20230329,3942.1343
BC_B_J_20230329,1663.0349
CR_B_J_20230329,39.531662
TG_E_J_20230329,1822.3964
CR_E_J_20230329,648.42914
CR_E_S_20230329,25.891388
CB_D_J_20230329,85.591644
RD_D_S_20230329,198.25838
RD_E_S_20230329,99.19015
BC_B_S_20230329,508.60837
CR_C_J_20230329,307.53925
CB_A_J_20230329,117.49348
RD_A_S_20230329,113.703545
BC_A_S_20230329,2598.3506
TG_C_S_20230329,4904.5293
BC_C_S_20230329,565.446
BC_D_J_20230329,2318.5823
TG_B_S_20230329,4454.2744
CR_D_S_20230329,21.195671
CB_A_S_20230329,113.683205
RD_C_S_20230329,0
TG_E_S_20230329,3560.8467
BC_C_J_20230329,1388.1013
RD_A_J_20230329,0
TG_C_J_20230329,5390.278
CR_D_J_20230329,798.9101
RD_D_J_20230329,25.550512
CB_E_J_20230329,36.459763
CR_A_J_20230329,444.44745
CR_A_J_20230330,493.21774
CR_E_J_20230330,674.9145
BC_E_S_20230330,2096.1177
BC_D_J_20230330,2309.142
RD_E_J_20230330,94.70409
CR_B_J_20230330,157.72798
RD_D_S_20230330,192.69603
CR_C_J_20230330,325.34134
RD_A_S_20230330,137.6692
RD_D_J_20230330,76.683266
CR_D_J_20230330,851.36554
TG_A_J_20230330,4820.4814
RD_C_S_20230330,20.827568
RD_A_J_20230330,0
RD_E_S_20230330,71.73884
TG_E_J_20230330,1598.1348
BC_E_J_20230330,2195.6003
TG_B_S_20230330,4283.069
CB_A_S_20230330,95.04923
BC_C_S_20230330,633.23096
TG_B_J_20230330,5443.515
TG_C_J_20230330,4690.577
CB_A_J_20230330,54.763428
BC_C_J_20230330,1382.2377
TG_C_S_20230330,5054.621
RD_F_J_20230330,200.36719
BC_B_S_20230330,522.8683
TG_D_J_20230330,2253.2485
CB_D_J_20230330,176.01736
CB_F_J_20230330,275.81046
TG_E_S_20230330,3457.522
BC_B_J_20230330,1525.0295
TG_D_S_20230330,3728.477
BC_A_J_20230330,2331.4705
CB_E_J_20230330,87.29968
CR_E_S_20230330,49.32326
BC_A_S_20230330,2586.839
TG_A_S_20230330,5428.4404
CR_D_S_20230330,33.35561
CB_D_J_20230331,189.91885
CB_F_J_20230331,314.64423
CB_A_J_20230331,69.025314
RD_A_J_20230331,0
CR_E_S_20230331,68.49781
CR_D_S_20230331,39.702587
CR_E_J_20230331,698.0284
CB_A_S_20230331,94.855255
CB_E_J_20230331,98.28458
RD_E_J_20230331,122.534164
RD_C_S_20230331,23.172197
TG_B_S_20230331,4230.4194
BC_C_S_20230331,632.2333
TG_B_J_20230331,5595.1123
TG_C_J_20230331,4761.294
BC_C_J_20230331,1110.9227
TG_C_S_20230331,5046.584
BC_B_S_20230331,1581.5249
BC_E_J_20230331,2168.99
TG_D_J_20230331,1872.7395
BC_B_J_20230331,1348.1788
TG_D_S_20230331,3961.1055
BC_A_S_20230331,2604.5522
RD_A_S_20230331,115.507034
TG_A_S_20230331,5275.9497
BC_A_J_20230331,2291.7861
TG_E_S_20230331,3555.5173
RD_E_S_20230331,61.375
BC_E_S_20230331,2119.588
CR_A_J_20230331,494.49127
BC_D_J_20230331,2260.5725
CR_B_J_20230331,313.27057
RD_D_S_20230331,178.67287
CR_C_J_20230331,366.16287
TG_A_J_20230331,3882.991
RD_D_J_20230331,94.258705
CR_D_J_20230331,856.3205
TG_E_J_20230331,1644.9517
RD_F_J_20230331,242.05765
