ID,answer
CR_D_S_20230326,0
TG_C_S_20230326,38.914345
TG_E_J_20230326,0
CB_E_J_20230326,0
BC_C_S_20230326,0
BC_C_J_20230326,0
BC_A_S_20230326,0.39087412
CB_D_J_20230326,110.1092
CB_A_S_20230326,622.3452
BC_D_J_20230326,19.594666
BC_A_J_20230326,13.7650795
TG_E_S_20230326,32.88211
RD_F_J_20230326,6.202259
BC_E_S_20230326,33.07093
RD_E_S_20230326,0
CB_A_J_20230326,0
RD_D_J_20230326,0
TG_D_S_20230326,70.05736
TG_A_S_20230326,46.495544
RD_E_J_20230326,0
CR_B_J_20230326,0
BC_B_J_20230326,7.832095
RD_D_S_20230326,22.481472
TG_B_J_20230326,0
CR_C_J_20230326,28.58978
CR_A_J_20230326,46.053707
TG_B_S_20230326,32.017803
TG_C_J_20230327,6127.736
BC_D_J_20230327,2810.221
BC_C_S_20230327,37.964523
TG_C_S_20230327,5997.26
BC_C_J_20230327,1399.4446
CB_A_S_20230327,679.79016
RD_D_S_20230327,546.84845
TG_B_S_20230327,5485.182
RD_E_J_20230327,498.15598
CR_B_J_20230327,2128.14
BC_E_J_20230327,2820.1545
CR_C_J_20230327,1998.6454
RD_D_J_20230327,313.70233
CR_D_J_20230327,2221.5728
RD_C_S_20230327,35.863945
CR_D_S_20230327,13.554596
CB_F_J_20230327,720.46906
RD_A_S_20230327,517.3698
TG_A_J_20230327,6104.694
CR_E_J_20230327,2184.7979
RD_A_J_20230327,1187.3187
CR_E_S_20230327,38.080845
CB_E_J_20230327,341.17737
CB_A_J_20230327,1354.5646
CB_D_J_20230327,675.27704
RD_F_J_20230327,526.8223
CR_A_J_20230327,2210.9453
RD_E_S_20230327,498.79376
TG_A_S_20230327,5828.269
BC_B_J_20230327,1968.1521
TG_D_S_20230327,5482.621
TG_E_S_20230327,4823.019
BC_B_S_20230327,77.90413
BC_A_J_20230327,3050.4028
TG_B_J_20230327,5054.142
TG_D_J_20230327,4335.702
BC_A_S_20230327,2734.9038
BC_E_S_20230327,2610.8806
TG_E_J_20230327,3087.0073
CB_F_J_20230328,690.87256
TG_A_J_20230328,6130.18
RD_A_S_20230328,481.71994
BC_B_J_20230328,2204.7212
TG_B_J_20230328,5118.758
CR_E_J_20230328,2234.4604
RD_E_S_20230328,458.46292
TG_B_S_20230328,5536.9336
CR_E_S_20230328,22.555387
CB_E_J_20230328,394.03754
TG_C_S_20230328,5875.876
CB_D_J_20230328,549.3089
CB_A_J_20230328,1053.8035
BC_B_S_20230328,19.944853
BC_D_J_20230328,3151.8367
RD_F_J_20230328,519.6141
CB_A_S_20230328,660.0767
RD_A_J_20230328,770.1251
TG_D_J_20230328,4168.5073
CR_D_S_20230328,9.042724
BC_C_J_20230328,2003.6917
TG_E_S_20230328,4707.116
CR_A_J_20230328,2171.9138
BC_E_S_20230328,3036.1467
TG_A_S_20230328,5818.3765
TG_C_J_20230328,5926.978
RD_E_J_20230328,416.04288
BC_A_J_20230328,3427.041
TG_D_S_20230328,5254.7285
CR_B_J_20230328,1688.8002
BC_E_J_20230328,3438.3623
RD_D_S_20230328,538.897
TG_E_J_20230328,1854.501
CR_C_J_20230328,1940.4944
RD_D_J_20230328,345.5452
BC_A_S_20230328,3214.0933
BC_C_S_20230328,109.43045
CR_D_J_20230328,2244.7212
RD_C_S_20230328,11.37759
TG_B_J_20230329,4723.566
TG_A_S_20230329,5675.635
BC_E_S_20230329,2794.7
RD_F_J_20230329,477.29514
TG_A_J_20230329,6136.2896
BC_E_J_20230329,3234.404
CB_F_J_20230329,631.4984
BC_A_J_20230329,3237.714
TG_D_J_20230329,4146.123
RD_E_J_20230329,376.69437
TG_D_S_20230329,5323.4546
BC_B_J_20230329,1767.7006
CR_B_J_20230329,1497.5936
TG_E_J_20230329,1134.8333
CR_E_J_20230329,2153.6497
CR_E_S_20230329,0
CB_D_J_20230329,478.7661
RD_D_S_20230329,468.9892
RD_E_S_20230329,262.9004
BC_B_S_20230329,0
CR_C_J_20230329,1805.1329
CB_A_J_20230329,1079.8313
RD_A_S_20230329,430.68665
BC_A_S_20230329,3000.6309
TG_C_S_20230329,5973.67
BC_C_S_20230329,0
BC_D_J_20230329,3079.2314
TG_B_S_20230329,5388.729
CR_D_S_20230329,0
CB_A_S_20230329,617.8732
RD_C_S_20230329,0
TG_E_S_20230329,4670.766
BC_C_J_20230329,1759.6041
RD_A_J_20230329,819.9443
TG_C_J_20230329,5681.703
CR_D_J_20230329,2166.7844
RD_D_J_20230329,304.46997
CB_E_J_20230329,355.77457
CR_A_J_20230329,2183.6165
CR_A_J_20230330,2236.6985
CR_E_J_20230330,2196.0054
BC_E_S_20230330,2811.335
BC_D_J_20230330,3178.3022
RD_E_J_20230330,426.61685
CR_B_J_20230330,1611.8999
RD_D_S_20230330,517.58124
CR_C_J_20230330,1771.5948
RD_A_S_20230330,471.76822
RD_D_J_20230330,392.4775
CR_D_J_20230330,2229.8552
TG_A_J_20230330,6148.2314
RD_C_S_20230330,4.2103953
RD_A_J_20230330,726.0515
RD_E_S_20230330,287.6503
TG_E_J_20230330,1578.1678
BC_E_J_20230330,3266.3157
TG_B_S_20230330,5603.8857
CB_A_S_20230330,701.5787
BC_C_S_20230330,2.0189545
TG_B_J_20230330,5469.3076
TG_C_J_20230330,5495.733
CB_A_J_20230330,1077.3507
BC_C_J_20230330,1795.9559
TG_C_S_20230330,5844.1265
RD_F_J_20230330,500.99384
BC_B_S_20230330,167.43974
TG_D_J_20230330,4000.301
CB_D_J_20230330,580.10767
CB_F_J_20230330,701.2687
TG_E_S_20230330,4425.033
BC_B_J_20230330,1855.6003
TG_D_S_20230330,5094.6616
BC_A_J_20230330,3246.8992
CB_E_J_20230330,365.69516
CR_E_S_20230330,12.623666
BC_A_S_20230330,3039.5989
TG_A_S_20230330,5697.052
CR_D_S_20230330,16.461603
CB_D_J_20230331,496.99142
CB_F_J_20230331,754.8251
CB_A_J_20230331,1197.8589
RD_A_J_20230331,844.1821
CR_E_S_20230331,28.568653
CR_D_S_20230331,22.02338
CR_E_J_20230331,2207.704
CB_A_S_20230331,702.0844
CB_E_J_20230331,343.27936
RD_E_J_20230331,476.31732
RD_C_S_20230331,0
TG_B_S_20230331,5512.7085
BC_C_S_20230331,88.22028
TG_B_J_20230331,5484.655
TG_C_J_20230331,5690.202
BC_C_J_20230331,1094.8606
TG_C_S_20230331,5731.3804
BC_B_S_20230331,1646.8558
BC_E_J_20230331,2984.7456
TG_D_J_20230331,4400.3545
BC_B_J_20230331,1656.2936
TG_D_S_20230331,5241.9272
BC_A_S_20230331,2982.394
RD_A_S_20230331,462.29538
TG_A_S_20230331,5646.47
BC_A_J_20230331,3096.6372
TG_E_S_20230331,4497.662
RD_E_S_20230331,285.51794
BC_E_S_20230331,2716.8289
CR_A_J_20230331,2275.0586
BC_D_J_20230331,2894.5215
CR_B_J_20230331,2360.1484
RD_D_S_20230331,523.9567
CR_C_J_20230331,1809.9916
TG_A_J_20230331,6166.021
RD_D_J_20230331,341.17136
CR_D_J_20230331,2210.8083
TG_E_J_20230331,2430.998
RD_F_J_20230331,536.21967
