timestamp,price,year,month,day,week_day,year_month,week,week_num,holiday,item_BC,item_CB,item_CR,item_RD,item_TG,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S
2020-01-18,877,2020,1,18,5,12,3,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-18,2618,2020,1,18,5,12,3,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-18,837,2020,1,18,5,12,3,55,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-18,842,2020,1,18,5,12,3,55,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-18,2016,2020,1,18,5,12,3,55,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-18,997,2020,1,18,5,12,3,55,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-18,2402,2020,1,18,5,12,3,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-18,1950,2020,1,18,5,12,3,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-18,2704,2020,1,18,5,12,3,55,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-18,0,2020,1,18,5,12,3,55,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-18,852,2020,1,18,5,12,3,55,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-18,1519,2020,1,18,5,12,3,55,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-18,1113,2020,1,18,5,12,3,55,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-18,869,2020,1,18,5,12,3,55,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-18,1600,2020,1,18,5,12,3,55,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-18,972,2020,1,18,5,12,3,55,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-18,1368,2020,1,18,5,12,3,55,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-18,0,2020,1,18,5,12,3,55,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-18,2109,2020,1,18,5,12,3,55,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-18,1100,2020,1,18,5,12,3,55,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-18,2234,2020,1,18,5,12,3,55,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-18,1505,2020,1,18,5,12,3,55,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-18,1776,2020,1,18,5,12,3,55,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-18,1504,2020,1,18,5,12,3,55,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-18,912,2020,1,18,5,12,3,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-18,0,2020,1,18,5,12,3,55,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-19,0,2020,1,19,6,12,3,55,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-19,0,2020,1,19,6,12,3,55,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-20,1572,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-20,2464,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-20,2748,2020,1,20,0,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-20,2413,2020,1,20,0,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-20,2393,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-20,0,2020,1,20,0,12,4,56,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-20,1877,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-20,841,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-20,1606,2020,1,20,0,12,4,56,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-20,1708,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-20,0,2020,1,20,0,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-20,0,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-20,1603,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-20,2493,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-20,0,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-20,775,2020,1,20,0,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-20,1100,2020,1,20,0,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-20,0,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-20,1440,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-20,1100,2020,1,20,0,12,4,56,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-20,3029,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-20,808,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-20,738,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-20,1753,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-20,2433,2020,1,20,0,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-20,957,2020,1,20,0,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-20,0,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-20,1527,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-20,2141,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-20,1309,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-20,2476,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-20,0,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-20,773,2020,1,20,0,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-20,774,2020,1,20,0,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-20,2332,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-20,1929,2020,1,20,0,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-20,2503,2020,1,20,0,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-20,875,2020,1,20,0,12,4,56,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-20,2749,2020,1,20,0,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-21,1982,2020,1,21,1,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-21,2972,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-21,2284,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-21,1769,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-21,0,2020,1,21,1,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-21,0,2020,1,21,1,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-21,1461,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-21,1511,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-21,790,2020,1,21,1,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-21,2225,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-21,2430,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-21,1298,2020,1,21,1,12,4,56,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-21,811,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-21,2547,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-21,1531,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-21,0,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-21,2446,2020,1,21,1,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-21,2022,2020,1,21,1,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-21,2653,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-21,1897,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-21,0,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-21,801,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-21,1497,2020,1,21,1,12,4,56,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-21,1168,2020,1,21,1,12,4,56,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-21,2439,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-21,811,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-21,1481,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-21,2579,2020,1,21,1,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-21,786,2020,1,21,1,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-21,1445,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-21,2228,2020,1,21,1,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-21,2342,2020,1,21,1,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-21,1309,2020,1,21,1,12,4,56,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-21,937,2020,1,21,1,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-22,2417,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-22,1032,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-22,2308,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-22,1067,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-22,0,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-22,1581,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-22,2245,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-22,1745,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-22,1602,2020,1,22,2,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-22,1009,2020,1,22,2,12,4,56,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-22,1614,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-22,2373,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-22,2336,2020,1,22,2,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-22,0,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-22,2018,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-22,1020,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-22,2577,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-22,2507,2020,1,22,2,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-22,0,2020,1,22,2,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-22,1621,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-22,2242,2020,1,22,2,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-22,982,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-22,1580,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-22,2509,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-22,926,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-22,2732,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-22,1580,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-22,1083,2020,1,22,2,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-22,1605,2020,1,22,2,12,4,56,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-22,1820,2020,1,22,2,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-22,1453,2020,1,22,2,12,4,56,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-22,0,2020,1,22,2,12,4,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-22,0,2020,1,22,2,12,4,56,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-22,1110,2020,1,22,2,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-23,1953,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-23,912,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-23,904,2020,1,23,3,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-23,1050,2020,1,23,3,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-23,2574,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-23,1622,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-23,915,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-23,2167,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-23,2374,2020,1,23,3,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-23,1680,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-23,2066,2020,1,23,3,12,4,56,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-23,1131,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-23,959,2020,1,23,3,12,4,56,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-23,1314,2020,1,23,3,12,4,56,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-23,1792,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-23,2580,2020,1,23,3,12,4,56,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-23,882,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-23,1657,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-23,1405,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-23,762,2020,1,23,3,12,4,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-23,1675,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-23,2280,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-23,1775,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-23,1656,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-23,2164,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-23,981,2020,1,23,3,12,4,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-23,0,2020,1,23,3,12,4,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-23,2496,2020,1,23,3,12,4,56,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-23,834,2020,1,23,3,12,4,56,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-24,628,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,0,0,0,1,1,0
2020-01-24,933,2020,1,24,4,12,4,56,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2020-01-24,1974,2020,1,24,4,12,4,56,1,1,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-24,1975,2020,1,24,4,12,4,56,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2020-01-24,1403,2020,1,24,4,12,4,56,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2020-01-24,2125,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2020-01-24,2232,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-24,2722,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2020-01-24,1002,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2020-01-24,1774,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2020-01-24,5685,2020,1,24,4,12,4,56,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2020-01-24,1423,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2020-01-24,1755,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2020-01-24,1150,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-24,2090,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2020-01-24,2000,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2020-01-24,1094,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-01-24,0,2020,1,24,4,12,4,56,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2020-01-24,791,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-01-24,1310,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-24,2031,2020,1,24,4,12,4,56,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2020-01-24,2496,2020,1,24,4,12,4,56,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2020-01-25,0,2020,1,25,5,12,4,56,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-25,0,2020,1,25,5,12,4,56,1,1,0,0,0,0,0,0,0,0,1,0,0,1
2020-01-25,0,2020,1,25,5,12,4,56,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-01-25,0,2020,1,25,5,12,4,56,1,0,0,0,1,0,0,0,0,0,1,0,1,0
